city,latitude,longitude,date,pm2_5
Bengaluru,12.977063,77.587106,2019-09-30,23.22
Bengaluru,12.977063,77.587106,2019-10-01,34.28
Bengaluru,12.977063,77.587106,2019-10-02,17.34
Bengaluru,12.977063,77.587106,2019-10-03,26.79
Bengaluru,12.977063,77.587106,2019-10-04,41.28
Bengaluru,12.977063,77.587106,2019-10-05,32.73
Bengaluru,12.977063,77.587106,2019-10-06,27.15
Bengaluru,12.977063,77.587106,2019-10-07,35.57
Bengaluru,12.977063,77.587106,2019-10-08,24.46
Bengaluru,12.977063,77.587106,2019-10-09,31.67
Bengaluru,12.977063,77.587106,2019-10-10,73.77
Bengaluru,12.977063,77.587106,2019-10-11,45.16
Bengaluru,12.977063,77.587106,2019-10-12,38.44
Bengaluru,12.977063,77.587106,2019-10-13,20.84
Bengaluru,12.977063,77.587106,2019-10-14,22.61
Bengaluru,12.977063,77.587106,2019-10-15,24.94
Bengaluru,12.977063,77.587106,2019-10-16,21.73
Bengaluru,12.977063,77.587106,2019-10-17,19.3
Bengaluru,12.977063,77.587106,2019-10-18,25.83
Bengaluru,12.977063,77.587106,2019-10-19,19.25
Bengaluru,12.977063,77.587106,2019-10-20,17.2
Bengaluru,12.977063,77.587106,2019-10-21,20.71
Bengaluru,12.977063,77.587106,2019-10-22,16.46
Bengaluru,12.977063,77.587106,2019-10-23,11.71
Bengaluru,12.977063,77.587106,2019-10-24,12.57
Bengaluru,12.977063,77.587106,2019-10-25,13.43
Bengaluru,12.977063,77.587106,2019-10-26,18.21
Bengaluru,12.977063,77.587106,2019-10-27,42.44
Bengaluru,12.977063,77.587106,2019-10-28,42.44
Bengaluru,12.977063,77.587106,2019-10-29,34.24
Bengaluru,12.977063,77.587106,2019-10-30,18.77
Bengaluru,12.977063,77.587106,2019-10-31,18.62
Bengaluru,12.977063,77.587106,2019-11-01,27.42
Bengaluru,12.977063,77.587106,2019-11-02,27.1
Bengaluru,12.977063,77.587106,2019-11-03,40.0
Bengaluru,12.977063,77.587106,2019-11-04,54.83
Bengaluru,12.977063,77.587106,2019-11-05,73.88
Bengaluru,12.977063,77.587106,2019-11-06,94.17
Bengaluru,12.977063,77.587106,2019-11-07,92.21
Bengaluru,12.977063,77.587106,2019-11-08,69.3
Bengaluru,12.977063,77.587106,2019-11-09,47.14
Bengaluru,12.977063,77.587106,2019-11-10,52.86
Bengaluru,12.977063,77.587106,2019-11-11,61.83
Bengaluru,12.977063,77.587106,2019-11-12,27.77
Bengaluru,12.977063,77.587106,2019-11-13,30.39
Bengaluru,12.977063,77.587106,2019-11-14,23.32
Bengaluru,12.977063,77.587106,2019-11-15,26.33
Bengaluru,12.977063,77.587106,2019-11-16,20.62
Bengaluru,12.977063,77.587106,2019-11-17,30.7
Bengaluru,12.977063,77.587106,2019-11-18,27.07
Bengaluru,12.977063,77.587106,2019-11-19,20.23
Bengaluru,12.977063,77.587106,2019-11-20,21.12
Bengaluru,12.977063,77.587106,2019-11-21,42.28
Bengaluru,12.977063,77.587106,2019-11-22,44.17
Bengaluru,12.977063,77.587106,2019-11-23,36.68
Bengaluru,12.977063,77.587106,2019-11-24,41.18
Bengaluru,12.977063,77.587106,2019-11-25,37.44
Bengaluru,12.977063,77.587106,2019-11-26,35.44
Bengaluru,12.977063,77.587106,2019-11-27,33.02
Bengaluru,12.977063,77.587106,2019-11-28,23.08
Bengaluru,12.977063,77.587106,2019-11-29,22.97
Bengaluru,12.977063,77.587106,2019-11-30,23.25
Bengaluru,12.977063,77.587106,2019-12-01,13.46
Bengaluru,12.977063,77.587106,2019-12-02,13.96
Bengaluru,12.977063,77.587106,2019-12-03,27.28
Bengaluru,12.977063,77.587106,2019-12-04,38.2
Bengaluru,12.977063,77.587106,2019-12-05,55.45
Bengaluru,12.977063,77.587106,2019-12-06,57.3
Bengaluru,12.977063,77.587106,2019-12-07,39.42
Bengaluru,12.977063,77.587106,2019-12-08,23.79
Bengaluru,12.977063,77.587106,2019-12-09,21.29
Bengaluru,12.977063,77.587106,2019-12-10,20.31
Bengaluru,12.977063,77.587106,2019-12-11,28.62
Bengaluru,12.977063,77.587106,2019-12-12,28.93
Bengaluru,12.977063,77.587106,2019-12-13,30.65
Bengaluru,12.977063,77.587106,2019-12-14,23.6
Bengaluru,12.977063,77.587106,2019-12-15,25.33
Bengaluru,12.977063,77.587106,2019-12-16,24.25
Bengaluru,12.977063,77.587106,2019-12-17,27.65
Bengaluru,12.977063,77.587106,2019-12-18,42.91
Bengaluru,12.977063,77.587106,2019-12-19,38.66
Bengaluru,12.977063,77.587106,2019-12-20,44.46
Bengaluru,12.977063,77.587106,2019-12-21,48.62
Bengaluru,12.977063,77.587106,2019-12-22,46.52
Bengaluru,12.977063,77.587106,2019-12-23,49.33
Bengaluru,12.977063,77.587106,2019-12-24,35.84
Bengaluru,12.977063,77.587106,2019-12-25,35.48
Bengaluru,12.977063,77.587106,2019-12-26,44.27
Bengaluru,12.977063,77.587106,2019-12-27,43.32
Bengaluru,12.977063,77.587106,2019-12-28,35.24
Bengaluru,12.977063,77.587106,2019-12-29,38.53
Bengaluru,12.977063,77.587106,2019-12-30,47.81
Bengaluru,12.977063,77.587106,2019-12-31,42.54
Bengaluru,12.977063,77.587106,2020-01-01,30.71
Bengaluru,12.977063,77.587106,2020-01-02,25.78
Bengaluru,12.977063,77.587106,2020-01-03,29.66
Bengaluru,12.977063,77.587106,2020-01-04,52.62
Bengaluru,12.977063,77.587106,2020-01-05,52.64
Bengaluru,12.977063,77.587106,2020-01-06,24.74
Bengaluru,12.977063,77.587106,2020-01-07,22.52
Bengaluru,12.977063,77.587106,2020-01-08,30.92
Bengaluru,12.977063,77.587106,2020-01-09,40.57
Bengaluru,12.977063,77.587106,2020-01-10,39.29
Bengaluru,12.977063,77.587106,2020-01-11,31.1
Bengaluru,12.977063,77.587106,2020-01-12,39.5
Bengaluru,12.977063,77.587106,2020-01-13,53.93
Bengaluru,12.977063,77.587106,2020-01-14,64.35
Bengaluru,12.977063,77.587106,2020-01-15,45.19
Bengaluru,12.977063,77.587106,2020-01-16,39.36
Bengaluru,12.977063,77.587106,2020-01-17,34.68
Bengaluru,12.977063,77.587106,2020-01-18,26.9
Bengaluru,12.977063,77.587106,2020-01-19,26.66
Bengaluru,12.977063,77.587106,2020-01-20,34.51
Bengaluru,12.977063,77.587106,2020-01-21,37.86
Bengaluru,12.977063,77.587106,2020-01-22,28.25
Bengaluru,12.977063,77.587106,2020-01-23,41.13
Bengaluru,12.977063,77.587106,2020-01-24,42.19
Bengaluru,12.977063,77.587106,2020-01-25,44.82
Bengaluru,12.977063,77.587106,2020-01-26,44.48
Bengaluru,12.977063,77.587106,2020-01-27,45.49
Bengaluru,12.977063,77.587106,2020-01-28,52.63
Bengaluru,12.977063,77.587106,2020-01-29,46.45
Bengaluru,12.977063,77.587106,2020-01-30,43.42
Bengaluru,12.977063,77.587106,2020-01-31,46.36
Bengaluru,12.977063,77.587106,2020-02-01,52.07
Bengaluru,12.977063,77.587106,2020-02-02,35.27
Bengaluru,12.977063,77.587106,2020-02-03,33.79
Bengaluru,12.977063,77.587106,2020-02-04,29.27
Bengaluru,12.977063,77.587106,2020-02-05,30.66
Bengaluru,12.977063,77.587106,2020-02-06,43.83
Bengaluru,12.977063,77.587106,2020-02-07,49.51
Bengaluru,12.977063,77.587106,2020-02-08,45.3
Bengaluru,12.977063,77.587106,2020-02-09,52.39
Bengaluru,12.977063,77.587106,2020-02-10,35.53
Bengaluru,12.977063,77.587106,2020-02-11,33.94
Bengaluru,12.977063,77.587106,2020-02-12,32.82
Bengaluru,12.977063,77.587106,2020-02-13,37.67
Bengaluru,12.977063,77.587106,2020-02-14,50.47
Bengaluru,12.977063,77.587106,2020-02-15,54.91
Bengaluru,12.977063,77.587106,2020-02-16,45.02
Bengaluru,12.977063,77.587106,2020-02-17,41.66
Bengaluru,12.977063,77.587106,2020-02-18,43.29
Bengaluru,12.977063,77.587106,2020-02-19,55.31
Bengaluru,12.977063,77.587106,2020-02-20,47.86
Bengaluru,12.977063,77.587106,2020-02-21,30.24
Bengaluru,12.977063,77.587106,2020-02-22,33.96
Bengaluru,12.977063,77.587106,2020-02-23,36.3
Bengaluru,12.977063,77.587106,2020-02-24,35.6
Bengaluru,12.977063,77.587106,2020-02-25,41.83
Bengaluru,12.977063,77.587106,2020-02-26,47.39
Bengaluru,12.977063,77.587106,2020-02-27,39.39
Bengaluru,12.977063,77.587106,2020-02-28,42.58
Bengaluru,12.977063,77.587106,2020-02-29,48.75
Bengaluru,12.977063,77.587106,2020-03-01,56.2
Bengaluru,12.977063,77.587106,2020-03-02,53.75
Bengaluru,12.977063,77.587106,2020-03-03,70.78
Bengaluru,12.977063,77.587106,2020-03-04,55.66
Bengaluru,12.977063,77.587106,2020-03-05,57.89
Bengaluru,12.977063,77.587106,2020-03-06,41.84
Bengaluru,12.977063,77.587106,2020-03-07,44.33
Bengaluru,12.977063,77.587106,2020-03-08,38.66
Bengaluru,12.977063,77.587106,2020-03-09,38.88
Bengaluru,12.977063,77.587106,2020-03-10,41.48
Bengaluru,12.977063,77.587106,2020-03-11,39.57
Bengaluru,12.977063,77.587106,2020-03-12,34.62
Bengaluru,12.977063,77.587106,2020-03-13,34.77
Bengaluru,12.977063,77.587106,2020-03-14,29.97
Bengaluru,12.977063,77.587106,2020-03-15,33.96
Bengaluru,12.977063,77.587106,2020-03-16,26.15
Bengaluru,12.977063,77.587106,2020-03-17,24.15
Bengaluru,12.977063,77.587106,2020-03-18,29.66
Bengaluru,12.977063,77.587106,2020-03-19,38.15
Bengaluru,12.977063,77.587106,2020-03-20,43.31
Bengaluru,12.977063,77.587106,2020-03-21,40.62
Bengaluru,12.977063,77.587106,2020-03-22,30.16
Bengaluru,12.977063,77.587106,2020-03-23,40.28
Bengaluru,12.977063,77.587106,2020-03-24,50.85
Bengaluru,12.977063,77.587106,2020-03-25,25.25
Bengaluru,12.977063,77.587106,2020-03-26,27.77
Bengaluru,12.977063,77.587106,2020-03-27,27.47
Bengaluru,12.977063,77.587106,2020-03-28,24.89
Bengaluru,12.977063,77.587106,2020-03-29,28.45
Bengaluru,12.977063,77.587106,2020-03-30,32.46
Bengaluru,12.977063,77.587106,2020-03-31,22.01
Bengaluru,12.977063,77.587106,2020-04-01,22.54
Bengaluru,12.977063,77.587106,2020-04-02,27.12
Bengaluru,12.977063,77.587106,2020-04-03,34.12
Bengaluru,12.977063,77.587106,2020-04-04,31.93
Bengaluru,12.977063,77.587106,2020-04-05,30.26
Bengaluru,12.977063,77.587106,2020-04-06,22.68
Bengaluru,12.977063,77.587106,2020-04-07,15.14
Bengaluru,12.977063,77.587106,2020-04-08,18.39
Bengaluru,12.977063,77.587106,2020-04-09,23.32
Bengaluru,12.977063,77.587106,2020-04-10,30.06
Bengaluru,12.977063,77.587106,2020-04-11,26.99
Bengaluru,12.977063,77.587106,2020-04-12,22.38
Bengaluru,12.977063,77.587106,2020-04-13,25.61
Bengaluru,12.977063,77.587106,2020-04-14,30.24
Bengaluru,12.977063,77.587106,2020-04-15,33.62
Bengaluru,12.977063,77.587106,2020-04-16,25.27
Bengaluru,12.977063,77.587106,2020-04-17,40.0
Bengaluru,12.977063,77.587106,2020-04-18,34.03
Bengaluru,12.977063,77.587106,2020-04-19,24.22
Bengaluru,12.977063,77.587106,2020-04-20,19.42
Bengaluru,12.977063,77.587106,2020-04-21,17.04
Bengaluru,12.977063,77.587106,2020-04-22,19.95
Bengaluru,12.977063,77.587106,2020-04-23,26.1
Bengaluru,12.977063,77.587106,2020-04-24,26.25
Bengaluru,12.977063,77.587106,2020-04-25,25.98
Bengaluru,12.977063,77.587106,2020-04-26,21.32
Bengaluru,12.977063,77.587106,2020-04-27,19.25
Bengaluru,12.977063,77.587106,2020-04-28,20.74
Bengaluru,12.977063,77.587106,2020-04-29,13.68
Bengaluru,12.977063,77.587106,2020-04-30,20.3
Bengaluru,12.977063,77.587106,2020-05-01,24.81
Bengaluru,12.977063,77.587106,2020-05-02,18.36
Bengaluru,12.977063,77.587106,2020-05-03,22.35
Bengaluru,12.977063,77.587106,2020-05-04,26.1
Bengaluru,12.977063,77.587106,2020-05-05,29.23
Bengaluru,12.977063,77.587106,2020-05-06,23.02
Bengaluru,12.977063,77.587106,2020-05-07,26.87
Bengaluru,12.977063,77.587106,2020-05-08,17.61
Bengaluru,12.977063,77.587106,2020-05-09,21.05
Bengaluru,12.977063,77.587106,2020-05-10,24.29
Bengaluru,12.977063,77.587106,2020-05-11,20.58
Bengaluru,12.977063,77.587106,2020-05-12,15.43
Bengaluru,12.977063,77.587106,2020-05-13,14.56
Bengaluru,12.977063,77.587106,2020-05-14,24.81
Bengaluru,12.977063,77.587106,2020-05-15,17.34
Bengaluru,12.977063,77.587106,2020-05-16,23.44
Bengaluru,12.977063,77.587106,2020-05-17,21.25
Bengaluru,12.977063,77.587106,2020-05-18,16.82
Bengaluru,12.977063,77.587106,2020-05-19,23.81
Bengaluru,12.977063,77.587106,2020-05-20,17.9
Bengaluru,12.977063,77.587106,2020-05-21,19.53
Bengaluru,12.977063,77.587106,2020-05-22,18.13
Bengaluru,12.977063,77.587106,2020-05-23,19.52
Bengaluru,12.977063,77.587106,2020-05-24,18.62
Bengaluru,12.977063,77.587106,2020-05-25,21.06
Bengaluru,12.977063,77.587106,2020-05-26,22.25
Bengaluru,12.977063,77.587106,2020-05-27,19.81
Bengaluru,12.977063,77.587106,2020-05-28,28.46
Bengaluru,12.977063,77.587106,2020-05-29,23.16
Bengaluru,12.977063,77.587106,2020-05-30,15.87
Bengaluru,12.977063,77.587106,2020-05-31,23.32
Bengaluru,12.977063,77.587106,2020-06-01,9.16
Bengaluru,12.977063,77.587106,2020-06-02,8.95
Bengaluru,12.977063,77.587106,2020-06-03,9.69
Bengaluru,12.977063,77.587106,2020-06-04,10.91
Bengaluru,12.977063,77.587106,2020-06-05,22.88
Bengaluru,12.977063,77.587106,2020-06-06,18.18
Bengaluru,12.977063,77.587106,2020-06-07,17.6
Bengaluru,12.977063,77.587106,2020-06-08,20.16
Bengaluru,12.977063,77.587106,2020-06-09,21.7
Bengaluru,12.977063,77.587106,2020-06-10,25.44
Bengaluru,12.977063,77.587106,2020-06-11,16.53
Bengaluru,12.977063,77.587106,2020-06-12,16.84
Bengaluru,12.977063,77.587106,2020-06-13,16.79
Bengaluru,12.977063,77.587106,2020-06-14,16.66
Bengaluru,12.977063,77.587106,2020-06-15,19.57
Bengaluru,12.977063,77.587106,2020-06-16,17.07
Bengaluru,12.977063,77.587106,2020-06-17,18.29
Bengaluru,12.977063,77.587106,2020-06-18,28.32
Bengaluru,12.977063,77.587106,2020-06-19,21.55
Bengaluru,12.977063,77.587106,2020-06-20,18.32
Bengaluru,12.977063,77.587106,2020-06-21,18.18
Bengaluru,12.977063,77.587106,2020-06-22,15.65
Bengaluru,12.977063,77.587106,2020-06-23,20.38
Bengaluru,12.977063,77.587106,2020-06-24,19.72
Bengaluru,12.977063,77.587106,2020-06-25,16.93
Bengaluru,12.977063,77.587106,2020-06-26,15.4
Bengaluru,12.977063,77.587106,2020-06-27,16.6
Bengaluru,12.977063,77.587106,2020-06-28,20.44
Bengaluru,12.977063,77.587106,2020-06-29,28.68
Bengaluru,12.977063,77.587106,2020-06-30,14.47
Bengaluru,12.977063,77.587106,2020-07-01,17.5
Brajrajnagar,21.82,83.92,2017-12-07,171.38
Brajrajnagar,21.82,83.92,2017-12-08,126.67
Brajrajnagar,21.82,83.92,2017-12-09,105.11
Brajrajnagar,21.82,83.92,2017-12-10,65.25
Brajrajnagar,21.82,83.92,2017-12-11,48.57
Brajrajnagar,21.82,83.92,2017-12-12,144.54
Brajrajnagar,21.82,83.92,2017-12-13,153.61
Brajrajnagar,21.82,83.92,2017-12-14,129.38
Brajrajnagar,21.82,83.92,2017-12-15,115.35
Brajrajnagar,21.82,83.92,2017-12-16,102.0
Brajrajnagar,21.82,83.92,2017-12-17,76.19
Brajrajnagar,21.82,83.92,2017-12-18,72.55
Brajrajnagar,21.82,83.92,2017-12-19,70.49
Brajrajnagar,21.82,83.92,2017-12-20,48.57
Brajrajnagar,21.82,83.92,2017-12-21,48.57
Brajrajnagar,21.82,83.92,2017-12-22,48.57
Brajrajnagar,21.82,83.92,2017-12-23,48.57
Brajrajnagar,21.82,83.92,2017-12-24,48.57
Brajrajnagar,21.82,83.92,2017-12-25,48.57
Brajrajnagar,21.82,83.92,2017-12-26,48.57
Brajrajnagar,21.82,83.92,2017-12-27,48.57
Brajrajnagar,21.82,83.92,2017-12-28,48.57
Brajrajnagar,21.82,83.92,2017-12-29,48.57
Brajrajnagar,21.82,83.92,2017-12-30,48.57
Brajrajnagar,21.82,83.92,2017-12-31,48.57
Brajrajnagar,21.82,83.92,2018-01-01,48.57
Brajrajnagar,21.82,83.92,2018-01-02,48.57
Brajrajnagar,21.82,83.92,2018-01-03,48.57
Brajrajnagar,21.82,83.92,2018-01-04,48.57
Brajrajnagar,21.82,83.92,2018-01-05,48.57
Brajrajnagar,21.82,83.92,2018-01-06,48.57
Brajrajnagar,21.82,83.92,2018-01-07,48.57
Brajrajnagar,21.82,83.92,2018-01-08,48.57
Brajrajnagar,21.82,83.92,2018-01-09,48.57
Brajrajnagar,21.82,83.92,2018-01-10,48.57
Brajrajnagar,21.82,83.92,2018-01-11,48.57
Brajrajnagar,21.82,83.92,2018-01-12,48.57
Brajrajnagar,21.82,83.92,2018-01-13,48.57
Brajrajnagar,21.82,83.92,2018-01-14,48.57
Brajrajnagar,21.82,83.92,2018-01-15,48.57
Brajrajnagar,21.82,83.92,2018-01-16,48.57
Brajrajnagar,21.82,83.92,2018-01-17,48.57
Brajrajnagar,21.82,83.92,2018-01-18,48.57
Brajrajnagar,21.82,83.92,2018-01-19,48.57
Brajrajnagar,21.82,83.92,2018-01-20,48.57
Brajrajnagar,21.82,83.92,2018-01-21,48.57
Brajrajnagar,21.82,83.92,2018-01-22,48.57
Brajrajnagar,21.82,83.92,2018-01-23,48.57
Brajrajnagar,21.82,83.92,2018-01-24,48.57
Brajrajnagar,21.82,83.92,2018-01-25,48.57
Brajrajnagar,21.82,83.92,2018-01-26,48.57
Brajrajnagar,21.82,83.92,2018-01-27,48.57
Brajrajnagar,21.82,83.92,2018-01-28,48.57
Brajrajnagar,21.82,83.92,2018-01-29,48.57
Brajrajnagar,21.82,83.92,2018-01-30,48.57
Brajrajnagar,21.82,83.92,2018-01-31,48.57
Brajrajnagar,21.82,83.92,2018-02-01,48.57
Brajrajnagar,21.82,83.92,2018-02-02,131.83
Brajrajnagar,21.82,83.92,2018-02-03,106.75
Brajrajnagar,21.82,83.92,2018-02-04,114.74
Brajrajnagar,21.82,83.92,2018-02-05,129.1
Brajrajnagar,21.82,83.92,2018-02-06,138.58
Brajrajnagar,21.82,83.92,2018-02-07,122.68
Brajrajnagar,21.82,83.92,2018-02-08,141.36
Brajrajnagar,21.82,83.92,2018-02-09,107.02
Brajrajnagar,21.82,83.92,2018-02-10,76.89
Brajrajnagar,21.82,83.92,2018-02-11,75.71
Brajrajnagar,21.82,83.92,2018-02-12,64.48
Brajrajnagar,21.82,83.92,2018-02-13,38.64
Brajrajnagar,21.82,83.92,2018-02-14,32.99
Brajrajnagar,21.82,83.92,2018-02-15,74.1
Brajrajnagar,21.82,83.92,2018-02-16,76.03
Brajrajnagar,21.82,83.92,2018-02-17,84.71
Brajrajnagar,21.82,83.92,2018-02-18,109.21
Brajrajnagar,21.82,83.92,2018-02-19,133.97
Brajrajnagar,21.82,83.92,2018-02-20,109.11
Brajrajnagar,21.82,83.92,2018-02-21,82.44
Brajrajnagar,21.82,83.92,2018-02-22,88.45
Brajrajnagar,21.82,83.92,2018-02-23,132.04
Brajrajnagar,21.82,83.92,2018-02-24,111.8
Brajrajnagar,21.82,83.92,2018-02-25,113.7
Brajrajnagar,21.82,83.92,2018-02-26,74.27
Brajrajnagar,21.82,83.92,2018-02-27,66.41
Brajrajnagar,21.82,83.92,2018-02-28,79.47
Brajrajnagar,21.82,83.92,2018-03-01,97.62
Brajrajnagar,21.82,83.92,2018-03-02,107.49
Brajrajnagar,21.82,83.92,2018-03-03,138.61
Brajrajnagar,21.82,83.92,2018-03-04,138.76
Brajrajnagar,21.82,83.92,2018-03-05,105.42
Brajrajnagar,21.82,83.92,2018-03-06,107.43
Brajrajnagar,21.82,83.92,2018-03-07,101.91
Brajrajnagar,21.82,83.92,2018-03-08,74.6
Brajrajnagar,21.82,83.92,2018-03-09,101.02
Brajrajnagar,21.82,83.92,2018-03-10,111.29
Brajrajnagar,21.82,83.92,2018-03-11,191.33
Brajrajnagar,21.82,83.92,2018-03-12,175.92
Brajrajnagar,21.82,83.92,2018-03-13,142.27
Brajrajnagar,21.82,83.92,2018-03-14,165.82
Brajrajnagar,21.82,83.92,2018-03-15,165.11
Brajrajnagar,21.82,83.92,2018-03-16,70.35
Brajrajnagar,21.82,83.92,2018-03-17,84.67
Brajrajnagar,21.82,83.92,2018-03-18,98.35
Brajrajnagar,21.82,83.92,2018-03-19,84.18
Brajrajnagar,21.82,83.92,2018-03-20,123.81
Brajrajnagar,21.82,83.92,2018-03-21,142.71
Brajrajnagar,21.82,83.92,2018-03-22,81.95
Brajrajnagar,21.82,83.92,2018-03-23,109.51
Brajrajnagar,21.82,83.92,2018-03-24,104.98
Brajrajnagar,21.82,83.92,2018-03-25,112.66
Brajrajnagar,21.82,83.92,2018-03-26,102.38
Brajrajnagar,21.82,83.92,2018-03-27,138.98
Brajrajnagar,21.82,83.92,2018-03-28,190.61
Brajrajnagar,21.82,83.92,2018-03-29,170.06
Brajrajnagar,21.82,83.92,2018-03-30,152.57
Brajrajnagar,21.82,83.92,2018-03-31,110.16
Brajrajnagar,21.82,83.92,2018-04-01,59.95
Brajrajnagar,21.82,83.92,2018-04-02,60.56
Brajrajnagar,21.82,83.92,2018-04-03,82.22
Brajrajnagar,21.82,83.92,2018-04-04,60.63
Brajrajnagar,21.82,83.92,2018-04-05,62.08
Brajrajnagar,21.82,83.92,2018-04-06,53.48
Brajrajnagar,21.82,83.92,2018-04-07,47.96
Brajrajnagar,21.82,83.92,2018-04-08,65.81
Brajrajnagar,21.82,83.92,2018-04-09,48.4
Brajrajnagar,21.82,83.92,2018-04-10,51.76
Brajrajnagar,21.82,83.92,2018-04-11,62.35
Brajrajnagar,21.82,83.92,2018-04-12,53.98
Brajrajnagar,21.82,83.92,2018-04-13,66.41
Brajrajnagar,21.82,83.92,2018-04-14,72.11
Brajrajnagar,21.82,83.92,2018-04-15,59.53
Brajrajnagar,21.82,83.92,2018-04-16,66.7
Brajrajnagar,21.82,83.92,2018-04-17,71.55
Brajrajnagar,21.82,83.92,2018-04-18,63.99
Brajrajnagar,21.82,83.92,2018-04-19,90.1
Brajrajnagar,21.82,83.92,2018-04-20,80.52
Brajrajnagar,21.82,83.92,2018-04-21,59.15
Brajrajnagar,21.82,83.92,2018-04-22,84.31
Brajrajnagar,21.82,83.92,2018-04-23,63.4
Brajrajnagar,21.82,83.92,2018-04-24,66.68
Brajrajnagar,21.82,83.92,2018-04-25,84.36
Brajrajnagar,21.82,83.92,2018-04-26,84.04
Brajrajnagar,21.82,83.92,2018-04-27,70.22
Brajrajnagar,21.82,83.92,2018-04-28,43.2
Brajrajnagar,21.82,83.92,2018-04-29,27.32
Brajrajnagar,21.82,83.92,2018-04-30,11.39
Brajrajnagar,21.82,83.92,2018-05-01,49.8
Brajrajnagar,21.82,83.92,2018-05-02,30.34
Brajrajnagar,21.82,83.92,2018-05-03,40.96
Brajrajnagar,21.82,83.92,2018-05-04,56.56
Brajrajnagar,21.82,83.92,2018-05-05,64.78
Brajrajnagar,21.82,83.92,2018-05-06,67.12
Brajrajnagar,21.82,83.92,2018-05-07,66.6
Brajrajnagar,21.82,83.92,2018-05-08,80.49
Brajrajnagar,21.82,83.92,2018-05-09,92.4
Brajrajnagar,21.82,83.92,2018-05-10,65.29
Brajrajnagar,21.82,83.92,2018-05-11,61.67
Brajrajnagar,21.82,83.92,2018-05-12,49.68
Brajrajnagar,21.82,83.92,2018-05-13,52.02
Brajrajnagar,21.82,83.92,2018-05-14,35.89
Brajrajnagar,21.82,83.92,2018-05-15,45.36
Brajrajnagar,21.82,83.92,2018-05-16,53.9
Brajrajnagar,21.82,83.92,2018-05-17,56.8
Brajrajnagar,21.82,83.92,2018-05-18,52.0
Brajrajnagar,21.82,83.92,2018-05-19,53.83
Brajrajnagar,21.82,83.92,2018-05-20,61.45
Brajrajnagar,21.82,83.92,2018-05-21,50.51
Brajrajnagar,21.82,83.92,2018-05-22,72.02
Brajrajnagar,21.82,83.92,2018-05-23,56.13
Brajrajnagar,21.82,83.92,2018-05-24,46.32
Brajrajnagar,21.82,83.92,2018-05-25,51.03
Brajrajnagar,21.82,83.92,2018-05-26,50.59
Brajrajnagar,21.82,83.92,2018-05-27,41.71
Brajrajnagar,21.82,83.92,2018-05-28,53.87
Brajrajnagar,21.82,83.92,2018-05-29,41.89
Brajrajnagar,21.82,83.92,2018-05-30,45.66
Brajrajnagar,21.82,83.92,2018-05-31,38.05
Brajrajnagar,21.82,83.92,2018-06-01,48.57
Brajrajnagar,21.82,83.92,2018-06-02,48.57
Brajrajnagar,21.82,83.92,2018-06-03,48.57
Brajrajnagar,21.82,83.92,2018-06-04,11.05
Brajrajnagar,21.82,83.92,2018-06-05,50.06
Brajrajnagar,21.82,83.92,2018-06-06,55.84
Brajrajnagar,21.82,83.92,2018-06-07,42.67
Brajrajnagar,21.82,83.92,2018-06-08,49.76
Brajrajnagar,21.82,83.92,2018-06-09,55.9
Brajrajnagar,21.82,83.92,2018-06-10,47.22
Brajrajnagar,21.82,83.92,2018-06-11,41.95
Brajrajnagar,21.82,83.92,2018-06-12,32.83
Brajrajnagar,21.82,83.92,2018-06-13,39.46
Brajrajnagar,21.82,83.92,2018-06-14,66.26
Brajrajnagar,21.82,83.92,2018-06-15,88.97
Brajrajnagar,21.82,83.92,2018-06-16,87.78
Brajrajnagar,21.82,83.92,2018-06-17,74.96
Brajrajnagar,21.82,83.92,2018-06-18,62.05
Brajrajnagar,21.82,83.92,2018-06-19,38.68
Brajrajnagar,21.82,83.92,2018-06-20,46.46
Brajrajnagar,21.82,83.92,2018-06-21,47.81
Brajrajnagar,21.82,83.92,2018-06-22,35.95
Brajrajnagar,21.82,83.92,2018-06-23,44.95
Brajrajnagar,21.82,83.92,2018-06-24,43.18
Brajrajnagar,21.82,83.92,2018-06-25,30.19
Brajrajnagar,21.82,83.92,2018-06-26,30.66
Brajrajnagar,21.82,83.92,2018-06-27,22.36
Brajrajnagar,21.82,83.92,2018-06-28,18.95
Brajrajnagar,21.82,83.92,2018-06-29,32.68
Brajrajnagar,21.82,83.92,2018-06-30,46.65
Brajrajnagar,21.82,83.92,2018-07-01,45.42
Brajrajnagar,21.82,83.92,2018-07-02,30.04
Brajrajnagar,21.82,83.92,2018-07-03,38.52
Brajrajnagar,21.82,83.92,2018-07-04,36.48
Brajrajnagar,21.82,83.92,2018-07-05,31.92
Brajrajnagar,21.82,83.92,2018-07-06,37.85
Brajrajnagar,21.82,83.92,2018-07-07,49.42
Brajrajnagar,21.82,83.92,2018-07-08,31.45
Brajrajnagar,21.82,83.92,2018-07-09,29.41
Brajrajnagar,21.82,83.92,2018-07-10,27.87
Brajrajnagar,21.82,83.92,2018-07-11,29.38
Brajrajnagar,21.82,83.92,2018-07-12,30.48
Brajrajnagar,21.82,83.92,2018-07-13,29.94
Brajrajnagar,21.82,83.92,2018-07-14,25.35
Brajrajnagar,21.82,83.92,2018-07-15,13.0
Brajrajnagar,21.82,83.92,2018-07-16,17.13
Brajrajnagar,21.82,83.92,2018-07-17,21.11
